created_at;id_str;text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 17 11:30:24 +0000 2023;1,74E+18;@simamaung Telkomsel atau byu bisa custom nomer 4 digit min;0;0;0;0;in;280463478;1,74E+18;_haiirey;https://twitter.com/_haiirey/status/1736348114716660153
Sun Dec 17 11:16:41 +0000 2023;1,74E+18;@amatroomaadhon @amatroomaadhon Jika berkendala, Kakak bisa konfiramsi melalui @byu_id ya :) -Jovan;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1736344659457450101
Sun Dec 17 09:09:44 +0000 2023;1,74E+18;@byu_id katanya jaringan telkomsel, 2 hari sinyal ancur. Pffft;0;0;0;0;in;158450990;1,74E+18;donimfrtwit;https://twitter.com/donimfrtwit/status/1736312711959699644
Sun Dec 17 04:25:50 +0000 2023;1,74E+18;@oktafian71 @byu_id @oktafian71 Biar komunikasinya lancar lagi, Kak Oktafian langsung DM nomor Telkomsel yg digunakan, tanggal dan waktu kejadian, lokasi detail (kelurahan, kecamatan, kota ) serta nomor Telkomsel lain yang berkendala sama ya. Makasih 😊 -Emmy;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1736241265765994546
Sun Dec 17 04:21:31 +0000 2023;1,74E+18;@byu_id @Telkomsel kalian punya masalah apa sih anying? jaringan semua gaada! butuh pol i cok asu i;0;1;0;0;in;7,47E+17;1,74E+18;oktafian71;https://twitter.com/oktafian71/status/1736240181378973961
Sat Dec 16 18:55:36 +0000 2023;1,74E+18;@successlogin @byu_id @successlogin Lambat ya akses internetnya :( Untuk kendala pada nomer by.U, Kakak bisa konfirmasi melalui @byu_id ya. Tks 😊 -Darlan;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1736097762465431677
Sat Dec 16 18:52:50 +0000 2023;1,74E+18;@byu_id Kecepatan byu sangat lambat, bahkan untuk membuka aplikasi byu saja tidak bisa. Kayaknya ini faktor di sengaja oleh pihak @Telkomsel , bagi saya tidak masalah, jika sudah tidak layak untuk digunakan tinggal bakar aja tidak perlu lapor sana sini karena gak bakalan ada perubahan.;0;2;0;0;in;742339837;1,74E+18;successlogin;https://twitter.com/successlogin/status/1736097067884535998
Sat Dec 16 16:50:22 +0000 2023;1,74E+18;@ifanotaku @byu_id @ifanotaku Lanjut share nya di DM yuk, Kak biar segera dibantu cari solusi. Sehat selalu :) -Rasya;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1736066245118894548
Sat Dec 16 16:48:55 +0000 2023;1,74E+18;@Telkomsel @byu_id sinyal say hilang dari sejak pagi, apakah sedang ada gangguan? lokasi kampung rakyat, kota pinang, labuhan batu selatan, sumatra utara.;0;2;0;1;in;2554178311;1,74E+18;ifanotaku;https://twitter.com/ifanotaku/status/1736065883011948979
Sat Dec 16 16:28:09 +0000 2023;1,74E+18;@ifanotaku @byu_id @ifanotaku Rasya bantu cari solusi biar sinyal ada lagi, Kak. DM in nomor HP sama nomor lain berkendala sama kalo ada yuk. Untuk kendala By.U, Rasya saranin senggol langsung via DM rekan kami @byu_id yah. Sehat selalu :) -Rasya;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1736060655701274831
Sat Dec 16 16:23:01 +0000 2023;1,74E+18;@Telkomsel @byu_id sinyal provider kalian berdua hilang di telan bumi min, di kampung rakyat, labuhan batu selatan, sumatra utara, apakah sedang gangguan? ini hilang dari jam 10 pagi sampe sekarang lo... mohon penjelasannya min.;0;1;0;1;in;2554178311;1,74E+18;ifanotaku;https://twitter.com/ifanotaku/status/1736059365759816100
Fri Dec 15 05:46:03 +0000 2023;1,74E+18;kenapa sih @byu_id gak ada penukaran coin buat prime kayak @Telkomsel;0;1;0;0;in;261181216;1,74E+18;duridumps;https://twitter.com/duridumps/status/1735536680298565704
Wed Dec 13 06:48:02 +0000 2023;1,73E+18;@byu_id kenapa setiap hari sinyal bermasalah padahal kuota ada, bar penuh 4G+ juga, tapi setiap mau buka apa² no akses. Tolong lah kalau ada kendala jaringan dibenerin padahal dibawah naungan telkomsel tpi kenapa jelek bgt;0;1;0;0;in;1,50E+18;1,73E+18;xljnmkx;https://twitter.com/xljnmkx/status/1734827501736833529
Wed Dec 13 05:41:12 +0000 2023;1,73E+18;@winxkimjin @byu_id @winxkimjin Oke, Kak Moon. Tungguin balesan dari rekan di DM ya. Makasih :) -Sakia;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734810681306992843
Wed Dec 13 05:40:14 +0000 2023;1,73E+18;@Telkomsel @byu_id Udah silahkan dicek dan tolong diproses secepatnya;0;1;0;0;in;1,48E+18;1,73E+18;winxkimjin;https://twitter.com/winxkimjin/status/1734810438448357422
Wed Dec 13 05:03:08 +0000 2023;1,73E+18;@winxkimjin @byu_id @winxkimjin Emmy bantu supaya jaringannya lancar lagi ya, Kak. Boleh DM nomor Telkomsel yg digunakan, tanggal dan waktu kejadian, lokasi detail (kelurahan, kecamatan, kota ) serta nomor Telkomsel lain yang berkendala sama. Makasih 😊 -Emmy;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734801104041636032
Wed Dec 13 05:01:47 +0000 2023;1,73E+18;@byu_id @Telkomsel jaringan kalian pada kenapa sih? Bapuk banget gak bisa ngapa ngapin;0;1;0;0;in;1,48E+18;1,73E+18;winxkimjin;https://twitter.com/winxkimjin/status/1734800762272899153
Wed Dec 13 01:01:28 +0000 2023;1,73E+18;@azrstr @azrstr Kalau nomor yang digunakan nomor by.U, Kakak bisa langsung konfirmasi ke @byu_id ya. Kalau nomor Telkomsel bisa langsung DM nomor Telkomsel yg digunakan, lokasi detail (kelurahan, kecamatan, kota ) serta nomor Telkomsel lain yang berkendala sama. Makasih 😊 -Emmy;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734740285392085148
Wed Dec 13 00:45:09 +0000 2023;1,73E+18;@byu_id Cuma kamu yg bisa. membuat aku tergila gila. Telkomsel;0;0;0;0;in;1,49E+18;1,72E+18;makcun72;https://twitter.com/makcun72/status/1734736180787474756
Tue Dec 12 23:26:58 +0000 2023;1,73E+18;@CHEV3LURE ️️CV CONVERT PULSA trusted &amp  fast transfer    - telkomsel tsel byu : 0,81-0,83   - indosat isat : 0,84   - xl axis : 0,81   - tri three   ⏱ 1-2 menit proses 🧾 10,000+ testi di pinned 📲 WA https://t.co/BYIROOYx94;0;0;0;0;in;1202999593;1,73E+18;ztraberi;https://twitter.com/ztraberi/status/1734716503017374094
Tue Dec 12 11:29:10 +0000 2023;1,73E+18;@Telkomsel orbit tsel providernya tsel only atau bisa byu.u jg min?;0;1;0;0;in;1,26E+18;1,73E+18;wonpiley;https://twitter.com/wonpiley/status/1734535864821432650
Tue Dec 12 06:03:13 +0000 2023;1,73E+18;@Telkomsel @byu_id Ini sekarang kartu saya yg lagi masalah si @byu_id;0;0;0;0;in;1458121933;1,73E+18;Jugul17R;https://twitter.com/Jugul17R/status/1734453834133762122
Tue Dec 12 05:58:46 +0000 2023;1,73E+18;@Jugul17R @byu_id @Jugul17R Lokasi detailnya dimana Kak? Jangan khawatir ya Kak Sya'roni, Dita siap bantu biar jaringan nya stabil lagi. Yuk infoin dulu nomor HP, tgl waktu kejadian dan no lain yg berkendala sama via DM ya Kak biar Dita bantu cek. Makasih -Dita;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734452714535547288
Tue Dec 12 05:55:43 +0000 2023;1,73E+18;Ga @byu_id Ga @Telkomsel jaringan pada kenapa dah aneh bgt taik;0;1;0;0;in;1458121933;1,73E+18;Jugul17R;https://twitter.com/Jugul17R/status/1734451949255426338
Mon Dec 11 14:03:27 +0000 2023;1,73E+18;@__KimJongUnch @jakiary13 @byu_id @__KimJongUnch Duh, kenapa nih Kak Kim? Coba infoin lebih detail lagi ya pertanyaan atau kendalanya. Biar bisa dibantu solusi yang tepat. Makasih :) -Zyad;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734212302994551044
Mon Dec 11 13:55:07 +0000 2023;1,73E+18;@jakiary13 @Telkomsel @byu_id @Telkomsel @byu_id heh gimana sih kalian ini jgn sampe temen gw sedih dong perbaiki service loe!!!!;0;1;0;0;in;1588186322;1,73E+18;__KimJongUnch;https://twitter.com/__KimJongUnch/status/1734210206597627916
Mon Dec 11 10:02:04 +0000 2023;1,73E+18;@pacarlisa27 @pacarlisa27 Rasya bantu cari solusi biar jaringan stabil lagi yah, Kak. DM in nomor HP, tgl kejadian, sama lokasi detail yuk. Kalo untuk kendala By.U, senggol langsung via DM rekan kami @byu_id yah. Sehat selalu :) -Rasya;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1734151557346926628
Mon Dec 11 04:10:22 +0000 2023;1,73E+18;@convomf Byu by jaringan Telkomsel itu omong kosong ya geys ya;0;0;0;0;in;1,68E+18;1,73E+18;FahriJamil44951;https://twitter.com/FahriJamil44951/status/1734063045956235665
Mon Dec 11 02:15:20 +0000 2023;1,73E+18;@convomf aku yg pake 2 hp , satunya telkomsel satunya byu wkkwkw;0;0;0;0;in;4924406864;1,73E+18;intansariwjy;https://twitter.com/intansariwjy/status/1734034099789308315
Sun Dec 10 15:49:55 +0000 2023;1,73E+18;@fifi_93x55 Coba langsung DM ke @byu_id biar bisa langsung dibantu cek 🙂-Eri;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1733876707860549632
Sun Dec 10 13:52:12 +0000 2023;1,73E+18;@fatmahani @byu_id @fatmahani  Okey Kak Fatma, tunggu temen Micha bales ya 😊 -Micha;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1733847083231363556
Sun Dec 10 13:45:20 +0000 2023;1,73E+18;@fatmahani @byu_id @fatmahani Ga bisa apa nih Kak Fatmahani? Yuk infoin nomor Telkomsel yang digunakan, tanggal kejadian, lokasi detail (kelurahan, kecamatan, kota) sama nomor Telkomsel lain yang berkendala via DM biar dibantuin ya :) -Zidane;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1733845354821587050
Sun Dec 10 04:30:05 +0000 2023;1,73E+18;@maulydew @maulydew DM nya udah masuk, Kak. Tunggu temen Sabil balas DM ya, Kakak juga bisa hubungi rekan by.U melalui @byu_id , semoga membantu😊 -Sabil;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1733705620778631642
Sat Dec 09 12:36:47 +0000 2023;1,73E+18;@anfalriarr @byu_id @anfalriarr Maapin ya Kak kalau sebelumnya udah bikin gak nyaman :( Boleh dong konfirmasi ke DM biar dibantu follow up lebih lanjut kendala internet lambatnya. Makasih :) -Dero;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1733465714915529199
Thu Dec 07 14:45:58 +0000 2023;1,73E+18;@572moroll gak indihome gak byu ada2 aja gangguan produk telkomsel ini 😭;0;2;0;0;in;1,59E+18;1,73E+18;morownic;https://twitter.com/morownic/status/1732773450094387638
Thu Dec 07 14:17:02 +0000 2023;1,73E+18;@rochanto @byu_id @rochanto Ditunggu ya Kak Rochanto. Nanti rekan kami respon chat dari Kakak. Makasih :) -Zyad;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732766169860313094
Thu Dec 07 14:11:40 +0000 2023;1,73E+18;@rochanto @byu_id @rochanto Kak Rochanto. Mengenai pertanyaan atau keluhan seputar by.U. Kakak bisa langsung konfirmasi rekan kami di @byu_id ya. Biar dibantu solusi yang tepat. Makasih, sehat selalu :) -Zyad;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732764817142726715
Thu Dec 07 09:29:54 +0000 2023;1,73E+18;Kamu jualan Online?  Jangan khawatir, kamu bisa isi semua provider yang kamu perlu... Mulai dari XL, Telkomsel, Indosat, Smartfren, Tri dan Byu semua ada di Omah Pulsa 😍 Ada paket termurah dan promo buat semua kebutuhanmu internetmu terpenuhi 🥳 https://t.co/W4OdYpxbiU;0;0;0;0;in;7,53E+17;1,73E+18;OmahPulsaDotCom;https://twitter.com/OmahPulsaDotCom/status/1732693910567461374
Thu Dec 07 09:12:50 +0000 2023;1,73E+18;@rochanto @byu_id @TelkomIndonesia @rochanto  Pasti dibantu kok Kak Rochanto. Ga perlu khawatir ya, coba deh infoin datanya yang diminta :) -Jovan;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732689612672483719
Thu Dec 07 09:10:13 +0000 2023;1,73E+18;@Telkomsel @byu_id @TelkomIndonesia Bakal ditangani gak ni, apa cm nny mcem2 tp g ada prubahan ??? Capek nangepinya, buang2 wktu;0;1;0;0;in;99148529;1,73E+18;rochanto;https://twitter.com/rochanto/status/1732688956259799440
Thu Dec 07 09:07:14 +0000 2023;1,73E+18;@rochanto @byu_id @TelkomIndonesia @rochanto Dari kapan akses internetnya berkendala Kak Rochanto? Coba infoin nomer sama nomer lain yang berkendala sama jika ada ke DM :) -Jovan;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732688204221042905
Thu Dec 07 06:39:31 +0000 2023;1,73E+18;@byu_id https://t.co/P8jHCd2xL0 katanya jaringan Telkomsel min, kok burik bgt jaringannya 🗿🗿🗿sy buka browser aja ga bisa, masa pas buka sosmed doang lancar nya 🗿;0;1;0;0;in;1,21E+18;1,73E+18;kenshyi;https://twitter.com/kenshyi/status/1732651032679981155
Thu Dec 07 05:46:26 +0000 2023;1,73E+18;@Telkomsel @byu_id Ini kan bgung apa mksdya, biasanya ada notif btas pnggunaan wajar itu klo sdh kena FUP. ini kan baru diisi quota tp ada notif ini dn internet sm skli g ada koneksi.  Aktf msh smpe 6 januari 2024. Pelnggan dbkin mumet ma @Telkomsel @byu_id https://t.co/j73Is4OxmD;0;0;0;0;in;99148529;1,73E+18;rochanto;https://twitter.com/rochanto/status/1732637672575992298
Thu Dec 07 04:20:59 +0000 2023;1,73E+18;@rochanto @byu_id @rochanto Huhu maafin ya Kak kalo ada kendala akses internetnya, Kak Rochanto boleh tunggu balesan dari temen Joan di @byu_id buat proses pengecekan :) -Joan;0;1;1;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732616168840818840
Wed Dec 06 10:32:10 +0000 2023;1,73E+18;@Telkomsel @byu_id Woii minn ayolahhhh undang saya untuk move;0;0;0;0;in;2259955488;1,73E+18;_Kahfiwhite47;https://twitter.com/_Kahfiwhite47/status/1732347191606583670
Wed Dec 06 09:55:48 +0000 2023;1,73E+18;@Telkomsel @byu_id Tawarin dong 🥺 bosen nih nomer byu jelek semua masa 085 apaan saya kaga bisa hafal nomer gituan 😌.;0;1;0;0;in;2259955488;1,73E+18;_Kahfiwhite47;https://twitter.com/_Kahfiwhite47/status/1732338039408730272
Wed Dec 06 09:52:45 +0000 2023;1,73E+18;@_Kahfiwhite47 @byu_id @_Kahfiwhite47  Nomer Kakak bisa migrasi ke by.U, namun harus mendapatkan SMS penawaran ya. Kalau ga nerima SMS penawaran berarti ga bisa nih. Masa aktif juga ga harus beli kok Kak :) -Jovan;0;2;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1732337273734398158
Wed Dec 06 09:46:28 +0000 2023;1,73E+18;@Telkomsel bisa tak nomer kalian di move kat @byu_id ? Malas kali aku bah beli masa aktif 😌;0;1;0;0;in;2259955488;1,73E+18;_Kahfiwhite47;https://twitter.com/_Kahfiwhite47/status/1732335691126980914
Tue Dec 05 10:55:27 +0000 2023;1,73E+18;@lynuxstore Coba langsung DM ke @byu_id  kak, biar bisa dibantu cek 🙂 -Eri;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731990664580391314
Tue Dec 05 10:42:08 +0000 2023;1,73E+18;• Dengan bantuan provider/mobile data kalian, beberapa yg support untuk saat ini Kartu ISAT, 3, ByU, Smartfren, Telkomsel (luar daerah Jabodetabek)  • Caranya cukup mudah, hanya buat room menggunakan data seluler, jangan menggunakan WiFi saat membuat Room sampai Draft Pick;4;2;0;1;in;2187543740;1,73E+18;nrvmind;https://twitter.com/nrvmind/status/1731987312681034045
Mon Dec 04 16:13:35 +0000 2023;1,73E+18;@vellyfilliy @myXL @byu_id @vellyfilliy Kalo memang notifikasi SMSnya gak sesuai, Kakak bisa abaikan aja yaa :) -Frey;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731708336612274637
Mon Dec 04 10:24:39 +0000 2023;1,73E+18;@Farahsyasyaysa @byu_id @Telkomsel Will check Kak. Makasih yaa ❤️;0;0;0;1;in;1,40E+18;1,73E+18;akuadaduaya;https://twitter.com/akuadaduaya/status/1731620523887722527
Mon Dec 04 06:18:10 +0000 2023;1,73E+18;@akuadaduaya @byu_id @Telkomsel cobain settingan APN byu kak, itu ngaruh bikin stabil sinyalnya;0;1;0;0;in;1,62E+18;1,73E+18;Farahsyasyaysa;https://twitter.com/Farahsyasyaysa/status/1731558494762107317
Mon Dec 04 05:32:53 +0000 2023;1,73E+18;@hm_son48 @byu_id @hm_son48 Berkendalanya dinomor Telkomsel bukan Kak Ciul? Kalo iya, Yuk infoin Nomor HP, Tanggal waktu kejadian, capture keterangan gagal via DM, biar dibantu cek serta privasi terjaga. Thanks :) -Sakia;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731547099173683361
Mon Dec 04 05:31:27 +0000 2023;1,73E+18;Kenapa gabisa aktivasi mbanking ya @byu_id  @Telkomsel;0;1;0;0;in;8,51E+17;1,73E+18;hm_son48;https://twitter.com/hm_son48/status/1731546738413236397
Mon Dec 04 01:41:48 +0000 2023;1,73E+18;@christo_ristian @byu_id @christo_ristian Duh bikin kesel ya Kak. Chika bantu biar sinyal Telkomsel nya jadi bagus lagi ya. Yuk infoin nomor HP, lokasi detail (minimal kelurahan) ke DM agar data terjaga ya. Untuk kendal sinyal by.U, dibantu ya @byu_id. Tks 😊-Chika;0;0;0;1;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731488944989278323
Sun Dec 03 16:16:55 +0000 2023;1,73E+18;Aplikasi Jobstreet ga bisa dibuka kalau pakai @byu_id . Gila ya, By.U PARAH BANGET @Telkomsel;0;1;0;0;in;1,40E+18;1,73E+18;akuadaduaya;https://twitter.com/akuadaduaya/status/1731346785489260706
Sun Dec 03 15:21:42 +0000 2023;1,73E+18;@kholisnoer46 @byu_id @kholisnoer46 Jovan cek sebelumnya udah dibantu di DM, silakan konfirmasi kembali ke DM ya Kak biar bisa dibantu cek lebih lanjut kendala jaringannya :) -Jovan;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731332891274363327
Sun Dec 03 14:55:24 +0000 2023;1,73E+18;Akibat minta pulsa trs tumben bapak w nanya kirim ke nomor mana eh gr2 gw buru2, malah kasih nomor byu zz, mana kepotong 5k bjirit. Trs cs jg lama, mending abangnya byu @Telkomsel agak gercep z;0;1;0;0;in;9,19E+17;1,73E+18;happymelonss;https://twitter.com/happymelonss/status/1731326274445124034
Sun Dec 03 14:52:26 +0000 2023;1,73E+18;@byu_id min, ini cs app lama amat dh balesnya. Mau tanya Kenapa kode OTP selalu tidak bisa (tertulis terjadi kesalahan) padahal sudah 5x mencoba kode baru? Saya mau tf ke nomor telkomsel.;1;1;0;0;in;9,19E+17;1,73E+18;happymelonss;https://twitter.com/happymelonss/status/1731325527146029418
Sun Dec 03 14:06:19 +0000 2023;1,73E+18;@dimadisaputra @byu_id @myXL @indosatim3 @kemkominfo @dimadisaputra  Dari kapan Kak akses internetnya berkendala? Coba infoin nomer, lokasi detail, nomer lain yang berkendala sama jika ada ke DM :) -Jovan;0;0;0;1;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731313921532068300
Sun Dec 03 10:49:58 +0000 2023;1,73E+18;@dolan21031 @dolan21031 Halo, Kak Ilham. Untuk keluhan atau informasi seputar layanan by.U, Kakak bisa konfirmasi langsung ke DM @byu_id ya :) -Darlan;0;1;0;1;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1731264505546735908
Sun Dec 03 10:41:59 +0000 2023;1,73E+18;@monica_refina @byu_id @Telkomsel sini aku aktifin lagi imei nya kak bisa pay after done juga ya;0;0;0;0;in;1,14E+18;1,73E+18;baeekth;https://twitter.com/baeekth/status/1731262497397817731
Sun Dec 03 09:27:48 +0000 2023;1,73E+18;@byu_id Sinyalmu lho yu bayu. Tagline dari Telkomsel, kualitas sinyal *xis 😪;0;0;0;0;in;1,54E+18;1,73E+18;intensunited;https://twitter.com/intensunited/status/1731243829121196517
Sat Dec 02 11:14:11 +0000 2023;1,73E+18;@prasetyopeuru @kemkominfo @byu_id @prasetyopeuru Yah jadi terganggu dong aktivitasnya :( Coba Kak Prasetyo infoin nomor HP, tanggal kejadian, lokasi detail (kelurahan, kecamatan) sama nomor lain yang berkedala via DM biar dibantuin jaringannya ya :) -Zidane;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1730908215251173655
Sat Dec 02 09:22:28 +0000 2023;1,73E+18;@jengyaws @byu_id @jengyaws  Yaah keganggu karna ga bisa aktivasi paket, Kak Nuna:( boleh infoin nomor HP, paket yg diaktifkan ke DM biar dicek ya, makasih😊-Sabil;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1730880098428211575
Fri Dec 01 18:45:07 +0000 2023;1,73E+18;iki byu/telkomsel nang lor sinyal e ilang ilangan maksud e pie meh dukung apac  gk nyaman;0;1;0;0;in;1,29E+18;1,73E+18;BintangLxg;https://twitter.com/BintangLxg/status/1730659307522494604
Fri Dec 01 09:53:33 +0000 2023;1,73E+18;@Abraham_A_R @Telkomsel @GENDUTBERISI @byu_id tp katanya skrng gabisa migrasi tselll ke byu, udah ga ada penawaran, jadi aku beli simcard by.U aja yg baru. bisa pilih nomor jg bagus2;0;0;0;0;in;1,53E+18;1,66E+18;reginasint;https://twitter.com/reginasint/status/1730525531979047201
Thu Nov 30 17:32:28 +0000 2023;1,73E+18;@kholisnoer46 @byu_id @kholisnoer46 Buat kendala jaringan, tunggu konfirmasi berikutnya lewat DM ya Kak Kholis :) -Frey;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1730278636354466075
Thu Nov 30 17:16:14 +0000 2023;1,73E+18;@kholisnoer46 @byu_id @kholisnoer46 Maap nih Kak, sebelumnya boleh konfirmasi kendala jaringannya itu di nomor Telkomsel atau by.U. Kalau di nomor by.U maka silakan langsung DM ke akun Twitter by.U ya. Makasih :) -Dero;0;2;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1730274548673868032
Thu Nov 30 06:52:16 +0000 2023;1,73E+18;"@Abraham_A_R @GENDUTBERISI @byu_id @Abraham_A_R Kak Abraham bisa migrasi dari Telkomsel ke layanan by.U jika mendapatkan SMS penawaran Pindah ke by.U"". Lalu klik link yang ada di SMS dan ikuti petunjuk selanjutnya. Semoga membantu 😊 -Micha""";0;1;0;0;in;255409050;1,66E+18;Telkomsel;https://twitter.com/Telkomsel/status/1730117522689773896
Thu Nov 30 06:49:34 +0000 2023;1,73E+18;@Telkomsel @GENDUTBERISI @byu_id Cara nya gmn min? Migrasi Telkomsel ke byu;0;2;0;0;in;128844267;1,66E+18;Abraham_A_R;https://twitter.com/Abraham_A_R/status/1730116845934641581
Wed Nov 29 06:43:55 +0000 2023;1,73E+18;@Telkomsel @Casiphiaaaaa @mochfaried @sweetsmilesoo @byu_id Ahh iyaa bener sering adain promo kek jangan mahal mulu ayo dong bisa;0;0;0;0;in;1,37E+18;1,73E+18;ererlambang;https://twitter.com/ererlambang/status/1729753034551377933
Wed Nov 29 06:12:18 +0000 2023;1,73E+18;@Casiphiaaaaa @mochfaried @sweetsmilesoo @Casiphiaaaaa Hihi buat promo by.U, Kakak bisa tanya nih ke Twitter @byu_id atau live chat di aplikasi by.U ya Kak. Makasih :) -Nesya;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1729745077353021448
Wed Nov 29 06:09:34 +0000 2023;1,73E+18;@Telkomsel @mochfaried @sweetsmilesoo Kalo bisa byu adain promo juga min😁;0;1;0;0;in;632658931;1,73E+18;Casiphiaaaaa;https://twitter.com/Casiphiaaaaa/status/1729744391391093003
Tue Nov 28 13:26:46 +0000 2023;1,73E+18;@sayasyapaya Yesss sama akhirnya aku pake telkomsel byu masih nunggu stabil dulu 😞;0;1;0;0;in;110322101;1,73E+18;jthrxiu;https://twitter.com/jthrxiu/status/1729492028415975597
Tue Nov 28 05:33:26 +0000 2023;1,73E+18;@seungkwaj @byu_id @seungkwaj  Yaah gausah bingung, Kak. Sabil bantuin biar sinyalnya normal lagi ya, infoin nomor HP,  lokasi(kelurahan, kecamatan, kota/kabupaten), waktu kejadian dan nomor Telkomsel lain yg berkendala sama ke DM ya, makasih😊 -Sabil;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1729372908483670297
Tue Nov 28 05:30:06 +0000 2023;1,73E+18;Agak rugi beli kuota @Telkomsel sama @byu_id 😪;0;2;0;0;in;1,27E+18;1,73E+18;seungkwaf;https://twitter.com/seungkwaf/status/1729372070423957606
Sun Nov 26 11:10:03 +0000 2023;1,73E+18;emng boleh jaringan se TELKOMSEL ini? @byu_id https://t.co/jbcYsripIX;0;0;0;0;in;1,40E+18;1,73E+18;reynohara;https://twitter.com/reynohara/status/1728732844699320437
Sat Nov 25 12:02:18 +0000 2023;1,73E+18;@Telkomsel @monica_refina @byu_id sama rai aja;0;0;0;0;in;1287762798;1,73E+18;fajaarali;https://twitter.com/fajaarali/status/1728383608191434888
Sat Nov 25 11:53:05 +0000 2023;1,73E+18;@cplktlr @byu_id @cplktlr Duh, perihal pertanyaan atau keluhan seputar produk dan layanan by.U. Yuk langsung aja colek rekan kami di @byu_id ya. Makasih :) -Zyad;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1728381289332687333
Sat Nov 25 11:46:28 +0000 2023;1,73E+18;@Telkomsel cape gw sama adek lu si @byu_id aplikasi nya lemot ga  bisa di buka gmnaa bisa beli paket data woooyyyy...;0;1;0;0;in;193692747;1,73E+18;cplktlr;https://twitter.com/cplktlr/status/1728379623552274695
Sat Nov 25 11:29:06 +0000 2023;1,73E+18;@fvgazi_ @monica_refina @byu_id @fvgazi_ Tenang Kak Gazi. Biar sinyal Kakak ada lagi, yuk konfirmasi kelengkapan data lainnya di DM. Zyad tunggu datanya ya :) -Zyad;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1728375253230096834
Sat Nov 25 11:26:28 +0000 2023;1,73E+18;@fvgazi_ @monica_refina @byu_id @fvgazi_ Oh gitu ya Kak 😅 Kalo Kak Gazi ada kendala terkait produk dan layanan Telkomselnya, jangan sungkan konfirmasi langsung ya. Kami selalu siap membantu. Sehat selalu 😊 -Rai;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1728374591037608009
